date,vaccinated_pop,State,Dose,Total_pop,Nominalised Vaccinations,,dose1_perak,dose2_perak,dose1_selangor,dose2_selangor,dose1_kl,dose2_kl,dose1_putrajaya,dose2_putrajaya,dose1_ns,dose2_ns,dose1_melaka,dose2_melaka,dose1_kelantan,dose2_kelantan,dose1_terengganu,dose2_terengganu,dose1_pahang,dose2_pahang,dose1_johor,dose2_johor,dose1_sabah,dose2_sabah,dose1_labuan,dose2_labuan,dose1_sarawak,dose2_sarawak
03/18/2021,45138,Perak,1,,2.335700702,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,47056,Perak,1,,2.434949095,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,48136,Perak,1,,2.49083453,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,48689,Perak,1,,2.519449942,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,49053,Perak,1,,2.538285404,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,49451,Perak,1,,2.558880221,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,49528,Perak,1,,2.562864646,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,49535,Perak,1,,2.563226866,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,49541,Perak,1,,2.563537341,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,49545,Perak,1,,2.563744324,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,49545,Perak,1,,2.563744324,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,49349,Perak,1,,2.553602153,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,49359,Perak,1,,2.55411961,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,49365,Perak,1,,2.554430085,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,49996,Perak,1,,2.587081668,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,50307,Perak,1,,2.603174603,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,50334,Perak,1,,2.604571739,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,50378,Perak,1,,2.606848553,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,51149,Perak,1,,2.646744544,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,51469,Perak,1,,2.663303191,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,52032,Perak,1,,2.692436062,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,52548,Perak,1,,2.719136881,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,52639,Perak,1,,2.723845746,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,0,Perak,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,173,Perak,2,,0.008952019,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,475,Perak,2,,0.024579242,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,713,Perak,2,,0.036894736,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,829,Perak,2,,0.042897246,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,2363,Perak,2,,0.122275262,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,5337,Perak,2,,0.276167191,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,7197,Perak,2,,0.372414328,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,8164,Perak,2,,0.422452491,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,9081,Perak,2,,0.469903365,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,9760,Perak,2,,0.505038745,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,9760,Perak,2,,0.505038745,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,12219,Perak,2,,0.6322816,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,14962,Perak,2,,0.774220256,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,16669,Perak,2,,0.86255029,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,20717,Perak,2,,1.07201718,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,26662,Perak,2,,1.3796458,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,29412,Perak,2,,1.521946676,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,30793,Perak,2,,1.593407589,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,32132,Perak,2,,1.662695179,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,34035,Perak,2,,1.761167385,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,34235,Perak,2,,1.771516539,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,34436,Perak,2,,1.78191744,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,37884,Perak,2,,1.960336865,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,4276,Selangor,1,,0.088373638,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,6483,Selangor,1,,0.133986505,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,8899,Selangor,1,,0.18391885,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,11982,Selangor,1,,0.247636326,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,12336,Selangor,1,,0.254952572,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,15357,Selangor,1,,0.317388671,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,19251,Selangor,1,,0.397867376,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,24211,Selangor,1,,0.500377489,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,29208,Selangor,1,,0.603652295,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,33163,Selangor,1,,0.68539171,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,35620,Selangor,1,,0.736171417,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,36163,Selangor,1,,0.747393794,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,38632,Selangor,1,,0.79842151,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,41913,Selangor,1,,0.866231123,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,45854,Selangor,1,,0.947681194,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,49521,Selangor,1,,1.023468409,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,52412,Selangor,1,,1.083217751,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,52971,Selangor,1,,1.094770806,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,53566,Selangor,1,,1.107067886,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,55763,Selangor,1,,1.15247408,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,58552,Selangor,1,,1.210115351,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,60521,Selangor,1,,1.250809386,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,62418,Selangor,1,,1.29001537,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,63640,Selangor,1,,1.315270886,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,63675,Selangor,1,,1.315994244,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,63675,Selangor,1,,1.315994244,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,65313,Selangor,1,,1.349847382,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,67128,Selangor,1,,1.387358643,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,67931,Selangor,1,,1.403954534,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,69852,Selangor,1,,1.443656536,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,71389,Selangor,1,,1.47542227,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,71403,Selangor,1,,1.475711613,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,71405,Selangor,1,,1.475752948,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,72666,Selangor,1,,1.501814491,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,73433,Selangor,1,,1.517666357,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,74659,Selangor,1,,1.543004542,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,75225,Selangor,1,,1.554702269,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,76273,Selangor,1,,1.576361664,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,0,Selangor,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,41,Selangor,2,,0.000847362,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,369,Selangor,2,,0.007626256,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,369,Selangor,2,,0.007626256,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,369,Selangor,2,,0.007626256,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,1017,Selangor,2,,0.021018707,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,2174,Selangor,2,,0.044930844,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,4224,Selangor,2,,0.087298935,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,6355,Selangor,2,,0.131341082,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,8663,Selangor,2,,0.179041353,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,11370,Selangor,2,,0.2349879,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,11642,Selangor,2,,0.240609423,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,14957,Selangor,2,,0.309121726,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,18720,Selangor,2,,0.386893007,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,23515,Selangor,2,,0.485993006,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,28616,Selangor,2,,0.591417217,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,32258,Selangor,2,,0.666687747,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,34716,Selangor,2,,0.717488122,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,35255,Selangor,2,,0.72862783,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,38018,Selangor,2,,0.78573175,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,41043,Selangor,2,,0.848250518,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,44776,Selangor,2,,0.925401779,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,48493,Selangor,2,,1.002222361,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,51383,Selangor,2,,1.061951036,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,8505,Kuala Lumpur,1,,0.574220633,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,10970,Kuala Lumpur,1,,0.740646719,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,11266,Kuala Lumpur,1,,0.760631352,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,11266,Kuala Lumpur,1,,0.760631352,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,11267,Kuala Lumpur,1,,0.760698868,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,13681,Kuala Lumpur,1,,0.923681656,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,16887,Kuala Lumpur,1,,1.140136841,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,20510,Kuala Lumpur,1,,1.384746053,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,25190,Kuala Lumpur,1,,1.700719312,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,28244,Kuala Lumpur,1,,1.906912118,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,28244,Kuala Lumpur,1,,1.906912118,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,28244,Kuala Lumpur,1,,1.906912118,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,29937,Kuala Lumpur,1,,2.021216119,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,31740,Kuala Lumpur,1,,2.142946842,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,33500,Kuala Lumpur,1,,2.261774392,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,34778,Kuala Lumpur,1,,2.348059398,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,35751,Kuala Lumpur,1,,2.413752128,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,35751,Kuala Lumpur,1,,2.413752128,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,35751,Kuala Lumpur,1,,2.413752128,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,36616,Kuala Lumpur,1,,2.472153169,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,37254,Kuala Lumpur,1,,2.515228156,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,37617,Kuala Lumpur,1,,2.539736338,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,38645,Kuala Lumpur,1,,2.60914243,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,39622,Kuala Lumpur,1,,2.675105223,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,39622,Kuala Lumpur,1,,2.675105223,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,39622,Kuala Lumpur,1,,2.675105223,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,41747,Kuala Lumpur,1,,2.818575987,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,44110,Kuala Lumpur,1,,2.978115476,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,44499,Kuala Lumpur,1,,3.004379065,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,44702,Kuala Lumpur,1,,3.018084743,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,44925,Kuala Lumpur,1,,3.033140734,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,44925,Kuala Lumpur,1,,3.033140734,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,44925,Kuala Lumpur,1,,3.033140734,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,46179,Kuala Lumpur,1,,3.117805363,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,47251,Kuala Lumpur,1,,3.190182144,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,49114,Kuala Lumpur,1,,3.315963806,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,51100,Kuala Lumpur,1,,3.450049894,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,52110,Kuala Lumpur,2,,3.518240704,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,0,Kuala Lumpur,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,287,Kuala Lumpur,2,,0.019376993,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,565,Kuala Lumpur,2,,0.038146344,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,565,Kuala Lumpur,2,,0.038146344,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,565,Kuala Lumpur,2,,0.038146344,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,2722,Kuala Lumpur,2,,0.183777609,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,4894,Kuala Lumpur,2,,0.330421608,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,7769,Kuala Lumpur,2,,0.524529112,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,10662,Kuala Lumpur,2,,0.719851898,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,10890,Kuala Lumpur,2,,0.735245467,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,10890,Kuala Lumpur,2,,0.735245467,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,10890,Kuala Lumpur,2,,0.735245467,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/29/2021,13040,Kuala Lumpur,2,,0.880404122,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/30/2021,15520,Kuala Lumpur,2,,1.047842942,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2021,19226,Kuala Lumpur,2,,1.298055954,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/01/2021,23899,Kuala Lumpur,2,,1.613556603,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/02/2021,26635,Kuala Lumpur,2,,1.798279431,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/03/2021,26637,Kuala Lumpur,2,,1.798414462,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2021,26637,Kuala Lumpur,2,,1.798414462,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/05/2021,28005,Kuala Lumpur,2,,1.890775876,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/06/2021,29341,Kuala Lumpur,2,,1.980976789,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/07/2021,30421,Kuala Lumpur,2,,2.053893695,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/08/2021,32141,Kuala Lumpur,2,,2.170020619,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/09/2021,33603,Kuala Lumpur,2,,2.268728505,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/03/2021,1507,Putrajaya,1,,2.647901183,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/04/2021,2054,Putrajaya,1,,3.609017272,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/05/2021,2290,Putrajaya,1,,4.023685274,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/06/2021,2290,Putrajaya,1,,4.023685274,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/07/2021,2290,Putrajaya,1,,4.023685274,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/08/2021,2573,Putrajaya,1,,4.520935463,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/09/2021,2941,Putrajaya,1,,5.167536415,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,3337,Putrajaya,1,,5.863335266,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,3733,Putrajaya,1,,6.559134117,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2021,3827,Putrajaya,1,,6.724298491,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/13/2021,3827,Putrajaya,1,,6.724298491,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/14/2021,3827,Putrajaya,1,,6.724298491,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/15/2021,4165,Putrajaya,1,,7.318187409,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/16/2021,4383,Putrajaya,1,,7.70122819,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/17/2021,4611,Putrajaya,1,,8.10183965,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/18/2021,4601,Putrajaya,1,,8.084268972,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/19/2021,4601,Putrajaya,1,,8.084268972,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/20/2021,4601,Putrajaya,1,,8.084268972,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/21/2021,4601,Putrajaya,1,,8.084268972,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/22/2021,4605,Putrajaya,1,,8.091297243,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2021,4612,Putrajaya,1,,8.103596718,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/24/2021,4621,Putrajaya,1,,8.119410328,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/25/2021,4622,Putrajaya,1,,8.121167396,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/26/2021,4695,Putrajaya,1,,8.249433346,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/27/2021,4695,Putrajaya,1,,8.249433346,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/28/2021,4695,Putrajaya,1,,8.249433346,,,,,,,,,,,,,,,,,,,,,,,,,,,
